stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token,cluster,keep_specific,keep_general
R-HSA-1640170,Cell Cycle,0.008819790382163406,11,729,87,474,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,False,True
R-HSA-68886,M Phase,0.008819790382163406,8,403,25,96,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,False,False
R-HSA-913531,Interferon Signaling,0.008819790382163406,9,507,9,157,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,False,False
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.008974676568340723,5,158,9,24,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,True,False
R-HSA-1632852,Macroautophagy,0.008974676568340723,5,158,11,96,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,False,False
R-HSA-68882,Mitotic Anaphase,0.009249794324522664,6,236,5,32,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,False,False
R-HSA-3371511,HSF1 activation,0.009336492855247291,3,43,3,7,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,True,False
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,0.009336492855247291,3,43,3,4,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,True,False
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.009448423786776683,6,237,5,33,MjAyNjA5MTMxMzA3MjhfMjMxMTc%3D,20,False,False
R-HSA-8953854,Metabolism of RNA,0.0001858833671386506,13,863,50,244,MjAyNjA5MTMxMzA3MzVfMjMxMTg%3D,21,False,True
R-HSA-9839923,Dengue Virus Infection,0.003329418057711475,8,411,6,142,MjAyNjA5MTMxMzA3MzVfMjMxMTg%3D,21,False,True
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.0035399736742869337,7,317,35,52,MjAyNjA5MTMxMzA3MzVfMjMxMTg%3D,21,False,False
R-HSA-72187,mRNA 3'-end processing,0.008515737644922972,5,164,16,21,MjAyNjA5MTMxMzA3MzVfMjMxMTg%3D,21,True,False
R-HSA-9918481,Dengue Virus-Host Interactions,0.008515737644922972,6,273,3,59,MjAyNjA5MTMxMzA3MzVfMjMxMTg%3D,21,True,False
R-HSA-75153,Apoptotic execution phase,0.001740148365268479,5,54,6,57,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,False,False
R-HSA-9918481,Dengue Virus-Host Interactions,0.003626992669325313,8,273,7,59,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,True,True
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.003626992669325313,4,38,4,38,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,True,False
R-HSA-9656223,Signaling by RAF1 mutants,0.005292393948697738,4,49,5,7,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,True,True
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.005292393948697738,4,54,5,7,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,True,True
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.005292393948697738,4,54,5,7,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,True,True
R-HSA-9649948,Signaling downstream of RAS mutants,0.005292393948697738,4,54,5,7,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,True,False
R-HSA-6802949,Signaling by RAS mutants,0.005292393948697738,4,54,5,9,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,False,True
R-HSA-109581,Apoptosis,0.0059843010731188695,6,180,7,142,MjAyNjA5MTMxMzA3NDNfMjMxMTk%3D,22,False,True
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.0009996313824770509,4,44,2,2,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.0009996313824770509,3,12,5,10,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.0009996313824770509,4,47,2,4,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-111465,Apoptotic cleavage of cellular proteins,0.0009996313824770509,4,38,6,38,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-4615885,SUMOylation of DNA replication proteins,0.0010136735401639063,4,50,3,8,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-75153,Apoptotic execution phase,0.001143045817155075,4,54,6,57,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.002005754680096561,7,317,35,52,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.00409703790532534,4,113,3,14,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-8953854,Metabolism of RNA,0.00409703790532534,10,863,46,244,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.00409703790532534,3,48,1,8,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.00409703790532534,5,184,15,132,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-2990846,SUMOylation,0.00409703790532534,5,193,15,141,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.00409703790532534,3,48,1,4,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-177243,Interactions of Rev with host cellular proteins,0.00409703790532534,3,47,4,16,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.00409703790532534,3,40,1,5,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-165054,Rev-mediated nuclear export of HIV RNA,0.00409703790532534,3,45,2,10,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.00409703790532534,3,46,3,3,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.00409703790532534,3,36,1,1,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,0.00409703790532534,3,37,3,3,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,0.00409703790532534,3,37,2,2,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.00409703790532534,3,39,3,3,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-1855170,IPs transport between nucleus and cytosol,0.00409703790532534,3,40,4,4,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.00409703790532534,3,40,3,3,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.00409703790532534,3,42,2,2,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-180746,Nuclear import of Rev protein,0.00409703790532534,3,41,2,7,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.00409703790532534,3,47,9,9,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-4085377,SUMOylation of SUMOylation proteins,0.00409703790532534,3,39,2,5,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.00409703790532534,3,43,1,3,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-168333,NEP/NS2 Interacts with the Cellular Export Machinery,0.004849919328278496,3,53,1,2,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-4570464,SUMOylation of RNA binding proteins,0.004849919328278496,3,51,1,4,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,0.005118598929061413,3,54,1,5,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-5357801,Programmed Cell Death,0.005135921309036284,5,225,8,194,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-162909,Host Interactions of HIV factors,0.006139090094405497,4,138,7,54,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-3371556,Cellular response to heat stress,0.006139090094405497,4,135,3,29,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-4551638,SUMOylation of chromatin organization proteins,0.006662844842028726,3,62,2,15,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-2980766,Nuclear Envelope Breakdown,0.007628098856273802,3,65,2,13,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,True
R-HSA-194441,Metabolism of non-coding RNA,0.007754138472383598,3,67,2,6,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,False,False
R-HSA-191859,snRNP Assembly,0.007754138472383598,3,67,2,6,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-168325,Viral Messenger RNA Synthesis,0.007754138472383598,3,69,2,6,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,True
R-HSA-6784531,tRNA processing in the nucleus,0.008078762628014768,3,70,1,7,MjAyNjA5MTMxMzA3NTBfMjMxMjA%3D,23,True,False
R-HSA-9839923,Dengue Virus Infection,6.478162496437179e-07,14,411,14,142,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9824446,Viral Infection Pathways,7.872563596578175e-07,23,1407,65,899,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-2262752,Cellular responses to stress,3.6306582716916225e-06,19,1039,128,521,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9918487,Dengue Virus Genome Translation and Replication,5.309196692948603e-06,8,116,7,64,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-5663205,Infectious disease,7.73708305545906e-06,25,1965,100,1227,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-8953897,Cellular responses to stimuli,1.136579357841061e-05,19,1166,128,613,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-422475,Axon guidance,0.00027997521646339063,12,566,22,295,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9613829,Chaperone Mediated Autophagy,0.0002964648356633681,4,23,15,19,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-75153,Apoptotic execution phase,0.0002964648356633681,5,54,7,57,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9837999,Mitochondrial protein degradation,0.00034477197916515934,6,104,8,20,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9675108,Nervous system development,0.00034477197916515934,12,603,22,322,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-1643685,Disease,0.000440512123009551,28,3093,222,2176,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-373755,Semaphorin interactions,0.0007051206422108436,5,71,4,41,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,0.0007051206422108436,5,70,2,18,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9918481,Dengue Virus-Host Interactions,0.0008137063010392742,8,273,6,59,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9918432,Maturation of DENV proteins,0.0008512995618669139,5,77,4,41,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-168255,Influenza Infection,0.0008512995618669139,7,200,5,61,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-194315,Signaling by Rho GTPases,0.0010329223020502099,12,708,33,203,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-140342,Apoptosis induced DNA fragmentation,0.0010897999739791775,3,13,3,12,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.0011488071309406767,12,724,33,212,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,0.001444880706209739,3,15,3,5,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-5357801,Programmed Cell Death,0.001444880706209739,7,225,18,194,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-447115,Interleukin-12 family signaling,0.0016284621816693434,5,96,11,114,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9646399,Aggrephagy,0.0016284621816693434,4,47,13,15,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.0016284621816693434,6,158,14,24,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-195258,RHO GTPase Effectors,0.0016284621816693434,8,325,29,113,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.0016368536571924608,3,17,1,2,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,0.0016368536571924608,3,17,4,10,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-399954,Sema3A PAK dependent Axon repulsion,0.002209277811667243,3,19,3,6,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-109581,Apoptosis,0.0026358223853131246,6,180,9,142,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-392499,Metabolism of proteins,0.0028461506559231964,22,2427,187,928,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-9764265,Regulation of CDH1 Expression and Function,0.003290800741153177,6,192,11,92,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,0.003290800741153177,4,64,1,8,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-72702,Ribosomal scanning and start codon recognition,0.003290800741153177,4,64,2,2,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,0.003290800741153177,5,120,3,3,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-5627117,RHO GTPases Activate ROCKs,0.003290800741153177,3,24,3,7,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-180897,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,0.003290800741153177,2,4,1,2,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,0.003290800741153177,6,195,25,42,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,0.003290800741153177,6,192,11,92,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-2559583,Cellular Senescence,0.003440751658612129,6,199,11,90,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-72737,Cap-dependent Translation Initiation,0.004048895954082532,5,130,14,18,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-72613,Eukaryotic Translation Initiation,0.004048895954082532,5,130,16,21,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,0.004093272333441256,4,70,5,10,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,True
R-HSA-1280215,Cytokine Signaling in Immune system,0.00432276876921478,14,1193,43,823,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,0.00458625441136884,6,215,11,125,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,0.00531355661435684,4,76,1,7,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-114608,Platelet degranulation ,0.00531355661435684,5,142,3,11,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-1266738,Developmental Biology,0.0054795642767218045,19,2061,127,996,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-5625740,RHO GTPases activate PKNs,0.0056235341144939,4,79,9,20,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,0.006078582215233275,5,149,3,14,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-168256,Immune System,0.006078582215233275,24,3033,234,1895,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-9020591,Interleukin-12 signaling,0.006614151046182126,4,84,5,56,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-168316,Assembly of Viral Components at the Budding Site,0.006614151046182126,2,7,1,17,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9018519,Estrogen-dependent gene expression,0.006614151046182126,5,153,16,66,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,True
R-HSA-9659379,Sensory processing of sound,0.007271488789085678,4,87,2,13,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-9706574,RHOBTB GTPase Cycle,0.007368807238384845,3,36,2,4,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9679506,SARS-CoV Infections,0.007436199906926122,9,580,18,404,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,0.008462607833927493,4,92,5,12,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,True
R-HSA-901042,Calnexin/calreticulin cycle,0.00888490759502325,3,40,5,12,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.00888490759502325,3,40,6,16,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,0.009093162753432416,3,41,2,3,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,False
R-HSA-9609507,Protein localization,0.009093162753432416,5,171,25,53,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,True,True
R-HSA-9663891,Selective autophagy,0.009093162753432416,4,97,16,56,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-1500931,Cell-Cell communication,0.009093162753432416,7,365,18,208,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-9612973,Autophagy,0.00952310176494997,5,174,33,117,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,True
R-HSA-418990,Adherens junctions interactions,0.009789202824855292,6,267,16,164,MjAyNjA5MTMxMzA3NThfMjMxMjE%3D,24,False,False
R-HSA-2980766,Nuclear Envelope Breakdown,0.00045683630373360984,5,65,5,13,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-68875,Mitotic Prophase,0.00045683630373360984,6,134,13,34,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-68882,Mitotic Anaphase,0.00045683630373360984,7,236,9,32,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-2555396,Mitotic Metaphase and Anaphase,0.00045683630373360984,7,237,9,33,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-1640170,Cell Cycle,0.00045683630373360984,11,729,84,474,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,True
R-HSA-2995410,Nuclear Envelope (NE) Reassembly,0.00045683630373360984,5,88,3,24,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-68886,M Phase,0.0009428112994220861,8,403,32,96,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.0009428112994220861,6,184,18,132,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-2990846,SUMOylation,0.0009428112994220861,6,193,18,141,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,True
R-HSA-1221632,Meiotic synapsis,0.0011848229472111171,4,61,6,6,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,True,False
R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.001495945292852241,3,23,2,6,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,True,False
R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.002175063324976745,3,27,1,7,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,True,False
R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.0027215171380690073,4,81,7,24,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,True,False
R-HSA-1500620,Meiosis,0.004096404914357699,4,93,10,16,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-69278,"Cell Cycle, Mitotic",0.006596324671757081,8,587,63,367,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,False,False
R-HSA-4615885,SUMOylation of DNA replication proteins,0.009537620247389245,3,50,3,8,MjAyNjA5MTMxMzA4MTJfMjMxMjM%3D,26,True,False
R-HSA-8953854,Metabolism of RNA,0.008328108767507336,11,863,47,244,MjAyNjA5MTMxMzA4MjdfMjMxMjU%3D,28,True,True
R-HSA-9764265,Regulation of CDH1 Expression and Function,0.008328108767507336,6,192,12,92,MjAyNjA5MTMxMzA4MjdfMjMxMjU%3D,28,True,False
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,0.008328108767507336,6,215,12,125,MjAyNjA5MTMxMzA4MjdfMjMxMjU%3D,28,False,True
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,0.008328108767507336,6,192,12,92,MjAyNjA5MTMxMzA4MjdfMjMxMjU%3D,28,False,False
R-HSA-9839923,Dengue Virus Infection,0.008328108767507336,8,411,6,142,MjAyNjA5MTMxMzA4MjdfMjMxMjU%3D,28,True,True
R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.0029227151020203568,3,23,2,6,MjAyNjA5MTMxMzA5MTFfMjMxMzE%3D,34,True,True
R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.0029227151020203568,3,27,1,7,MjAyNjA5MTMxMzA5MTFfMjMxMzE%3D,34,True,True
R-HSA-5619107,Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC),0.0008869468080435761,3,36,1,1,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,True
R-HSA-1855196,IP3 and IP4 transport between cytosol and nucleus,0.0008869468080435761,3,37,3,3,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-1855229,IP6 and IP7 transport between cytosol and nucleus,0.0008869468080435761,3,37,2,2,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-159227,Transport of the SLBP independent Mature mRNA,0.0008869468080435761,3,39,3,3,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-1855170,IPs transport between nucleus and cytosol,0.0008869468080435761,3,40,4,4,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,0.0008869468080435761,3,40,3,3,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.0008869468080435761,3,42,2,2,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.0008869468080435761,3,46,3,3,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.0008869468080435761,3,47,9,9,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,False,False
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.0008869468080435761,6,317,35,52,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,False,False
R-HSA-180910,Vpr-mediated nuclear import of PICs,0.0008869468080435761,3,44,1,2,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-4085377,SUMOylation of SUMOylation proteins,0.0008869468080435761,3,39,2,5,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-3232142,SUMOylation of ubiquitinylation proteins,0.0008869468080435761,3,43,1,3,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-180746,Nuclear import of Rev protein,0.0008869468080435761,3,41,2,7,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-177243,Interactions of Rev with host cellular proteins,0.0008869468080435761,3,47,4,16,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,False,False
R-HSA-176033,Interactions of Vpr with host cellular proteins,0.0008869468080435761,3,47,1,4,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,False,False
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,0.0008869468080435761,3,48,1,4,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,True
R-HSA-170822,Regulation of Glucokinase by Glucokinase Regulatory Protein,0.0008869468080435761,3,40,1,5,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-165054,Rev-mediated nuclear export of HIV RNA,0.0008869468080435761,3,45,2,10,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-4551638,SUMOylation of chromatin organization proteins,0.0008869468080435761,4,62,3,15,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
R-HSA-168276,NS1 Mediated Effects on Host Pathways,0.0008869468080435761,3,48,1,8,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,True
R-HSA-4615885,SUMOylation of DNA replication proteins,0.0010000078108874932,3,50,2,8,MjAyNjA5MTMxMzA5MjZfMjMxMzM%3D,36,True,False
